"","X","movie_title","content_rating","genre","runtime","tomatometer_status","tomatometer_rating","tomatometer_count","lifetime_gross","year","imdbRating","numVotes"
"6412",6510,"Sweet Sixteen","R","Drama",106,"Certified-Fresh",97,88,316319,2003,5.1,1904
"6413",6511,"Sweetwater","R","Drama",94,"Rotten",27,15,6147,2013,5,114
"6414",6512,"Sweet Virginia","R","Drama",95,"Certified-Fresh",79,56,11753,2017,6.2,10886
"6415",6513,"The Sweetest Thing","R","Comedy",84,"Rotten",27,109,24718164,2002,5.1,59279
"6416",6514,"Sweethearts of the Prison Rodeo","NR","Documentary",89,"Rotten",43,7,5922,2010,7.4,64
"6417",6515,"Sweetie","R","Comedy",97,"Fresh",88,17,938065,1990,6.4,85
"6418",6516,"Swept from the Sea","PG-13","Drama",115,"Rotten",28,18,397020,1998,6.7,3468
"6419",6517,"Swerve","R","Drama",83,"Rotten",37,30,3338,2013,5.4,1907
"6420",6518,"Swimming Pool","R","Drama",102,"Certified-Fresh",83,154,10130108,2003,6.8,9
"6421",6519,"Swimming with Men","NR","Comedy",97,"Rotten",56,45,24708,2018,6.3,3946
"6422",6520,"Swimming with Sharks","R","Comedy",93,"Fresh",78,36,382928,1995,7,24323
"6423",6521,"Swing","PG-13","Comedy",98,"Rotten",42,12,2509,2004,6.1,375
"6424",6522,"Swing Kids","PG-13","Drama",112,"Rotten",56,18,5632086,1993,6.7,16538
"6425",6523,"Swing Shift","PG","Comedy",100,"Fresh",87,15,6650206,1984,5.9,4923
"6426",6524,"Swing Vote","PG-13","Comedy",119,"Rotten",39,150,16289867,2008,5.9,527
"6427",6525,"Swingers","R","Comedy",96,"Certified-Fresh",87,54,4555020,1996,7.2,83246
"6428",6526,"Swiss Army Man","R","Drama",95,"Fresh",71,207,4210454,2016,6.9,121489
"6429",6527,"Switchback","R","Action",118,"Rotten",32,25,6492660,1997,6.4,14319
"6430",6528,"Sword of Trust","R","Drama",89,"Certified-Fresh",93,90,151607,2019,6.3,3793
"6431",6529,"Swordfish","R","Action",99,"Rotten",25,138,69772969,2001,6.5,187869
"6432",6530,"Sydney White","PG-13","Comedy",108,"Rotten",35,85,11892415,2007,6.2,48942
"6433",6531,"Sympathy for Delicious","R","Comedy",96,"Rotten",33,27,13826,2011,5.6,2002
"6434",6532,"Synchronicity","R","Science Fiction",101,"Rotten",50,28,4505,2016,5.4,10910
"6435",6533,"Synecdoche, New York","R","Drama",124,"Fresh",69,191,3083538,2008,7.5,91802
"6436",6534,"Syriana","R","Drama",128,"Certified-Fresh",73,198,50824620,2005,6.9,130631
"6437",6535,"Syrup","R","Comedy",90,"Rotten",25,8,663,2013,5.6,12140
"6438",6536,"Ta Ra Rum Pum","NR","Comedy",156,"Rotten",50,8,872643,2007,5.6,4977
"6439",6537,"Table 19","PG-13","Comedy",87,"Rotten",26,117,3614896,2017,5.8,28957
"6440",6538,"Tabloid","R","Documentary",88,"Certified-Fresh",92,119,696921,2011,5.2,53
"6441",6539,"Tadpole","PG-13","Comedy",78,"Certified-Fresh",78,107,2891288,2002,6.2,6082
"6442",6540,"Tag","R","Comedy",100,"Rotten",56,200,54730625,2018,4,254
"6443",6541,"The Tailor of Panama","R","Comedy",109,"Certified-Fresh",77,116,13729742,2001,6.1,29733
"6444",6542,"Take Me Home Tonight","R","Comedy",89,"Rotten",28,114,6928068,2011,6.3,53612
"6445",6543,"Take Me to the River","PG","Documentary",97,"Fresh",74,27,68598,2014,6.2,2507
"6446",6544,"Take Shelter","R","Drama",124,"Certified-Fresh",92,165,1730296,2011,7.3,100917
"6447",6545,"Take the Lead","PG-13","Drama",117,"Rotten",44,122,34742066,2006,6.6,25864
"6448",6546,"Take This Waltz","R","Comedy",116,"Certified-Fresh",79,141,1239692,2012,6.5,28783
"6449",6547,"Taken","PG-13","Action",91,"Rotten",58,175,145000989,2009,5.4,169
"6450",6549,"Taken 3","PG-13","Action",109,"Rotten",13,120,89256424,2015,6,192851
"6451",6550,"Takers","PG-13","Action",107,"Rotten",28,114,57744720,2010,6.2,62961
"6452",6551,"Taking Care of Business","R","Comedy",103,"Rotten",29,14,20005435,1990,6.4,8754
"6453",6552,"Taking Lives","R","Action",103,"Rotten",22,159,32682342,2004,6.2,90344
"6454",6553,"Taking Woodstock","R","Comedy",120,"Rotten",48,184,7460204,2009,6.7,29315
"6455",6554,"Talaash","NR","Drama",139,"Fresh",81,21,2871956,2012,7.2,42651
"6456",6555,"The Tale of Despereaux","G","Comedy",94,"Rotten",57,110,50877145,2008,6.1,38323
"6457",6556,"The Talent Given Us","NR","Comedy",98,"Rotten",59,51,65827,2005,5.6,460
"6458",6557,"The Talented Mr. Ripley","R","Drama",139,"Certified-Fresh",83,133,81298265,1999,7.4,212029
"6459",6558,"Talk Radio","R","Drama",110,"Certified-Fresh",82,49,3468572,1988,7.2,13778
"6460",6559,"Talk to Me","R","Comedy",118,"Certified-Fresh",82,131,4533261,2007,6.3,62
"6461",6560,"Tall Tale","PG","Action",96,"Rotten",50,20,8247627,1995,5.9,3892
"6462",6561,"Talladega Nights: The Ballad of Ricky Bobby","PG-13","Comedy",110,"Certified-Fresh",71,188,148213377,2006,6.6,185014
"6463",6562,"Tamara","R","Horror",91,"Rotten",32,28,206871,2006,7.9,32
"6464",6563,"Tamara Drewe","R","Comedy",110,"Fresh",65,127,560391,2010,6.2,21998
"6465",6564,"Tammy","R","Comedy",97,"Rotten",24,182,84525432,2014,4.9,52057
"6466",6565,"Tangerine","R","Comedy",87,"Certified-Fresh",96,156,702354,2015,6.5,70
"6467",6566,"Tangled","PG","Comedy",101,"Certified-Fresh",89,226,200821936,2010,5.7,34
"6468",6567,"Tango & Cash","R","Comedy",104,"Rotten",30,47,63408614,1989,6.4,106102
"6469",6568,"The Tango Lesson","PG","Comedy",102,"Rotten",53,19,1080192,1997,6.7,2372
"6470",6569,"Tank Girl","R","Comedy",104,"Rotten",40,43,4064495,1995,5.3,32358
"6471",6570,"Tanna","NR","Drama",104,"Fresh",92,39,46654,2016,6.9,4480
"6472",6571,"Tanner Hall","R","Drama",95,"Rotten",16,19,5073,2011,5.7,3804
"6473",6572,"The Tao of Steve","R","Comedy",88,"Certified-Fresh",80,49,4342203,2000,6.7,7636
"6474",6573,"Tap","PG-13","Drama",110,"Rotten",50,8,9114702,1989,6.5,1640
"6475",6574,"Tap World","NR","Documentary",72,"Fresh",86,7,26747,2015,7.2,55
"6476",6575,"Tape","R","Drama",83,"Certified-Fresh",77,100,490475,2001,7.2,20206
"6477",6576,"Tapeheads","R","Comedy",97,"Fresh",60,15,343786,1988,5.7,4170
"6478",6577,"Taps","PG","Action",126,"Fresh",68,25,35856053,1981,6.7,18745
"6479",6578,"Tarzan","G","Action",88,"Certified-Fresh",89,105,171091819,1999,7.3,225844
"6480",6579,"Tarzan and the Lost City","PG","Action",84,"Rotten",6,18,2172941,1998,3.9,2263
"6481",6580,"Tashan","NR","Action",140,"Rotten",50,6,457380,2008,3.8,5514
"6482",6581,"Taxi","PG-13","Comedy",97,"Rotten",9,106,36611066,2004,6.5,60
"6483",6582,"Taxi to the Dark Side","R","Documentary",106,"Certified-Fresh",100,93,274661,2008,7.5,16145
"6484",6583,"Tchoupitoulas","NR","Documentary",80,"Fresh",82,17,19375,2012,6.4,303
"6485",6584,"Teachers","R","Comedy",106,"Fresh",67,15,27774237,1984,6.1,4392
"6486",6585,"Teaching Mrs. Tingle","PG-13","Comedy",96,"Rotten",19,70,8951935,1999,5.3,20895
"6487",6586,"Team America: World Police","R","Comedy",98,"Certified-Fresh",77,198,32786074,2004,7.2,169601
"6488",6587,"Tears of the Sun","R","Action",115,"Rotten",33,155,43734876,2003,6.6,122768
"6489",6588,"Ted 2","R","Comedy",115,"Rotten",45,206,81476385,2015,6.3,209227
"6490",6589,"Ted","R","Comedy",106,"Fresh",69,220,218815487,2012,5.1,37
"6491",6590,"Ted Bundy","R","Horror",96,"Rotten",41,22,6073,2002,5.8,7735
"6492",6591,"Teddy Bear","NR","Drama",92,"Fresh",94,16,16138,2012,5.5,11
"6493",6592,"Teen Spirit","PG-13","Drama",92,"Fresh",71,129,441366,2019,5.4,7368
"6494",6593,"Teen Witch","PG-13","Comedy",105,"Rotten",44,9,27843,1989,5.9,9374
"6495",6594,"Teen Wolf","PG","Comedy",88,"Rotten",42,33,33086611,1985,6.1,53747
"6496",6595,"Teenage","NR","Documentary",80,"Certified-Fresh",77,66,40169,2014,6.5,818
"6497",6596,"Teenage Mutant Ninja Turtles","PG-13","Action",101,"Rotten",21,160,135265915,1990,6.7,94479
"6498",6597,"Teenage Mutant Ninja Turtles III","PG","Comedy",95,"Rotten",23,31,42273609,1993,4.7,33717
"6499",6598,"Teenage Mutant Ninja Turtles: Out of the Shadows","PG-13","Comedy",107,"Rotten",37,171,82051601,2016,5.9,93390
"6500",6599,"Tees Maar Khan","NR","Action",135,"Rotten",11,9,1076443,2010,5.8,18
"6501",6600,"Teeth","R","Comedy",94,"Certified-Fresh",80,70,347578,2008,1.8,25
"6502",6601,"Teknolust","R","Comedy",84,"Rotten",30,33,28811,2003,5.3,1567
"6503",6602,"Telling Lies in America","PG-13","Comedy",101,"Fresh",61,18,318809,1997,6.2,2302
"6504",6603,"The Temp","R","Drama",95,"Rotten",29,21,6419876,1993,5.2,3347
"6505",6604,"The Tempest","PG-13","Comedy",109,"Rotten",30,89,277943,2010,7.2,170
"6506",6605,"10 to Midnight","R","Action",101,"Rotten",40,10,7175592,1983,6.3,8324
"6507",6606,"Tender Mercies","PG","Drama",90,"Fresh",84,25,8443124,1983,7.3,10779
"6508",6607,"Tequila Sunrise","R","Action",114,"Rotten",52,31,41292551,1988,6,31941
"6509",6608,"Term Life","R","Action",94,"Rotten",0,7,21256,2016,5.6,8142
"6510",6609,"Terminal Velocity","PG-13","Action",102,"Rotten",19,26,16487349,1994,5.5,13962
"6511",6610,"The Terminator","R","Action",108,"Certified-Fresh",100,64,38371200,1984,8.1,858053
"6512",6611,"Terminator 2: Judgment Day","R","Action",136,"Certified-Fresh",93,82,205881154,1991,8.6,1088009
"6513",6612,"Terminator Salvation","PG-13","Action",116,"Rotten",33,280,125322469,2009,6.5,361829
"6514",6613,"Terms of Endearment","PG","Comedy",132,"Certified-Fresh",78,54,108423489,1983,7.4,60628
"6515",6614,"Terraferma","R","Drama",92,"Fresh",67,24,19996,2013,6.7,3113
"6516",6615,"Terri","R","Comedy",105,"Certified-Fresh",87,98,655802,2011,6.5,10045
"6517",6616,"Tess","PG","Drama",170,"Fresh",81,26,20093330,1980,7.3,16819
"6518",6617,"Test","NR","Drama",89,"Fresh",82,22,18823,2014,6.4,1641
"6519",6618,"Testament","PG","Drama",89,"Fresh",82,11,2044892,1983,7,6352
"6520",6619,"Tetro","R","Drama",127,"Fresh",71,109,518522,2009,6.8,13196
"6521",6620,"Tex","PG","Drama",103,"Fresh",85,13,7400000,1982,6.5,2286
"6522",6621,"The Texas Chainsaw Massacre","R","Horror",95,"Rotten",37,156,80571655,2003,6.2,142917
"6523",6622,"The Texas Chainsaw Massacre 2","R","Comedy",100,"Rotten",47,32,8025872,1986,5.6,33414
"6524",6623,"Texas Killing Fields","R","Drama",105,"Rotten",37,46,45469,2011,5.7,20268
"6525",6624,"Thank You for Smoking","R","Comedy",92,"Certified-Fresh",86,182,24793509,2006,7.5,221759
"6526",6625,"Thank You for Your Service","R","Drama",108,"Certified-Fresh",77,114,21497,2016,6.8,117
"6527",6626,"Tharlo","NR","Drama",123,"Fresh",90,10,17091,2016,6.8,384
"6528",6627,"That Awkward Moment","R","Comedy",94,"Rotten",22,140,26068955,2014,6.1,103668
"6529",6628,"That Evening Sun","PG-13","Drama",109,"Fresh",82,38,281350,2009,7,2763
"6530",6629,"That Man: Peter Berlin","NR","Comedy",80,"Fresh",93,14,55398,2006,7,409
"6531",6630,"That Night","PG-13","Drama",89,"Fresh",67,6,20194,1993,6.6,2901
"6532",6631,"That Old Feeling","PG-13","Comedy",105,"Rotten",43,14,16574176,1997,6.1,3892
"6533",6632,"That Sugar Film","NR","Documentary",94,"Fresh",68,38,3500,2015,7.4,10249
"6534",6633,"That Thing You Do!","PG","Comedy",110,"Certified-Fresh",93,58,25857416,1996,6.9,69298
"6535",6634,"That's Entertainment! III","G","Documentary",113,"Fresh",100,7,280163,1994,7.5,1675
"6536",6635,"That's My Boy","R","Comedy",116,"Rotten",20,115,36931089,2012,5.6,142
"6537",6636,"The Backyard","NR","Documentary",80,"Fresh",74,19,3200,2003,6.4,653
"6538",6637,"The Blue Tooth Virgin","R","Comedy",80,"Fresh",62,13,2762,2009,5.3,179
"6539",6638,"The Company Men","R","Drama",115,"Fresh",67,169,4441272,2011,6.7,45919
"6540",6639,"The Croods","PG","Comedy",91,"Fresh",71,143,187168425,2013,7.2,214575
"6541",6640,"The Debut","R","Comedy",88,"Fresh",74,23,1745778,2001,6.4,664
"6542",6641,"The Eagle","PG-13","Action",114,"Rotten",39,157,19490041,2011,6.6,2064
"6543",6642,"The Evil Dead","R","Horror",85,"Certified-Fresh",95,62,2400000,1983,7.4,208901
"6544",6643,"The Fantasticks","PG","Comedy",86,"Rotten",48,25,49666,2000,5.6,1377
"6545",6644,"The Foot Fist Way","R","Comedy",87,"Rotten",54,84,234286,2008,6.2,12650
"6546",6645,"The Gods Must Be Crazy","PG","Comedy",108,"Fresh",85,26,30031783,1984,7.3,56421
"6547",6646,"The Great Mouse Detective","G","Action",80,"Fresh",80,25,38625550,1986,7.2,50061
"6548",6647,"The Heart Is Deceitful Above All Things","R","Drama",97,"Rotten",41,51,29058,2006,6.3,6845
"6549",6648,"The Heart of the Game","PG-13","Documentary",105,"Certified-Fresh",87,100,445374,2006,7.6,954
"6550",6650,"The Killing of John Lennon","NR","Drama",114,"Rotten",39,36,6975,2008,6.2,1501
"6551",6651,"The Man","PG-13","Comedy",83,"Rotten",12,102,8330720,2005,6.9,375
"6552",6652,"The Nutcracker","PG","Science Fiction",92,"Rotten",50,8,2119994,1993,6.3,14
"6553",6654,"The Pleasure of Being Robbed","NR","Comedy",71,"Rotten",27,11,10687,2008,6.1,1915
"6554",6655,"The Romantics","PG-13","Comedy",94,"Rotten",14,35,106524,2010,5,12235
"6555",6656,"The Safety of Objects","R","Drama",121,"Rotten",50,74,319299,2003,6.5,4282
"6556",6657,"The Secret of Kells","G","Science Fiction",78,"Certified-Fresh",90,83,676775,2010,7.6,35643
"6557",6658,"The Secret of Roan Inish","PG","Action",103,"Certified-Fresh",95,44,6159269,1995,7.4,9239
"6558",6659,"The Singles Ward","PG","Comedy",101,"Rotten",50,8,1250798,2002,6.1,1446
"6559",6660,"The Social Network","PG-13","Drama",120,"Certified-Fresh",96,321,96962694,2010,7.8,696853
"6560",6661,"The Taqwacores","NR","Drama",83,"Rotten",41,27,11445,2010,5.8,574
"6561",6663,"The War","PG-13","Action",125,"Rotten",25,16,16928556,1994,6.7,12957
"6562",6664,"The Warrior's Way","R","Action",100,"Rotten",31,42,5666340,2010,6.2,26495
"6563",6665,"The 15:17 to Paris","PG-13","Drama",94,"Rotten",23,165,36276286,2018,5.3,33759
"6564",6666,"The 33","PG-13","Drama",125,"Rotten",48,154,12227722,2015,6.8,38257
"6565",6667,"The 5th Quarter","PG-13","Drama",98,"Rotten",57,7,408159,2011,5.5,1618
"6566",6668,"The Accompanist","NR","Drama",93,"Rotten",0,6,769983,1993,4.1,126
"6567",6669,"The Accountant","R","Drama",128,"Rotten",52,282,86260045,2016,7.4,93
"6568",6670,"The Adventurer: The Curse of the Midas Box","PG","Action",98,"Rotten",20,15,6399,2014,5.4,6793
"6569",6671,"The Adventurers","NR","Action",104,"Rotten",14,7,216556,2017,5.4,139
"6570",6672,"The Adventures of Tintin","PG","Action",107,"Certified-Fresh",74,232,77591831,2011,7.3,231150
"6571",6673,"The Afterlight","NR","Drama",87,"Fresh",63,8,3059,2010,7.7,51
"6572",6674,"The Aftermath","R","Drama",109,"Rotten",27,150,1618497,2019,4.4,840
"6573",6675,"The Age of Adaline","PG-13","Drama",113,"Rotten",54,167,42629776,2015,7.2,181033
"6574",6676,"The Air I Breathe","R","Drama",97,"Rotten",10,40,25775,2008,6.7,34298
"6575",6677,"The Air Up There","PG","Comedy",108,"Rotten",21,28,21011318,1994,5.5,9117
"6576",6678,"The Amazing Spider-Man","PG-13","Action",136,"Certified-Fresh",73,332,262030663,2012,6.9,652073
"6577",6679,"The Amazing Spider-Man 2","PG-13","Action",141,"Rotten",51,308,202853933,2014,6.6,494882
"6578",6680,"The Ambassador","NR","Art House",93,"Fresh",73,37,28102,2012,5.4,809
"6579",6681,"The American","R","Drama",105,"Fresh",65,223,35606376,2010,6.1,226
"6580",6682,"The Angels' Share","NR","Comedy",101,"Certified-Fresh",89,102,346669,2013,7,25609
"6581",6683,"The Anonymous People","NR","Documentary",88,"Rotten",43,7,284147,2013,7,193
"6582",6684,"The Apparition","PG-13","Horror",82,"Rotten",3,62,4936819,2012,4.1,20008
"6583",6685,"The Arbor","NR","Drama",94,"Certified-Fresh",96,46,21620,2011,7.3,2016
"6584",6686,"The Armstrong Lie","R","Documentary",122,"Certified-Fresh",82,120,383294,2013,7.3,7575
"6585",6687,"The Art of Getting By","PG-13","Comedy",84,"Rotten",19,113,1430241,2011,6.5,59162
"6586",6688,"The Art of Self-Defense","R","Comedy",104,"Certified-Fresh",84,162,2312195,2019,6.6,37726
"6587",6689,"The Art of the Steal","R","Comedy",90,"Rotten",44,50,544890,2010,7.5,2420
"6588",6690,"The Artist","PG-13","Comedy",100,"Certified-Fresh",95,317,44671682,2011,7.9,8
"6589",6691,"The Aspern Papers","R","Drama",91,"Rotten",18,22,9277,2019,8.6,49
"6590",6692,"The Assassin","PG-13","Action",105,"Certified-Fresh",81,124,632542,2015,4.6,80
"6591",6693,"The Attack","R","Drama",104,"Certified-Fresh",87,60,1720325,2013,7.1,4312
"6592",6694,"The Attorney","NR","Drama",127,"Fresh",75,12,557236,2014,6.1,122
"6593",6695,"The Autopsy of Jane Doe","R","Horror",86,"Certified-Fresh",87,104,10474,2016,6.8,117570
"6594",6696,"The Babadook","NR","Horror",93,"Certified-Fresh",98,238,964413,2014,6.8,222904
"6595",6697,"The Babymakers","R","Comedy",98,"Rotten",8,51,7889,2012,4.9,8722
"6596",6698,"The Bad Batch","R","Drama",118,"Rotten",47,98,180851,2017,5.2,31774
"6597",6699,"The Bag Man","R","Drama",108,"Rotten",11,46,56574,2014,6.2,27
"6598",6701,"Bastards","NR","Drama",100,"Fresh",67,54,24525,2013,6.5,108
"6599",6702,"The Bay","R","Horror",84,"Certified-Fresh",76,82,30668,2012,5.7,27708
"6600",6703,"The Beach Bum","R","Comedy",95,"Rotten",56,120,3502600,2019,5.5,22519
"6601",6704,"The Bear","PG","Action",94,"Fresh",93,14,31753898,1989,6,302
"6602",6705,"The Beat Hotel","NR","Documentary",88,"Rotten",44,9,6480,2012,6.6,85
"6603",6706,"The Beatles: Eight Days a Week - The Touring Years","NR","Documentary",106,"Certified-Fresh",96,103,2930414,2016,7.8,13078
"6604",6707,"The Beaver","PG-13","Comedy",91,"Fresh",62,183,970816,2011,6.6,49317
"6605",6708,"The Believer","R","Drama",98,"Certified-Fresh",83,93,416925,2002,7.1,38849
"6606",6709,"The Believers","R","Horror",114,"Rotten",39,18,18753438,1987,6,7285
"6607",6710,"The Belko Experiment","R","Horror",90,"Rotten",53,105,10166820,2017,6.1,51525
"6608",6711,"The Best Exotic Marigold Hotel","PG-13","Comedy",124,"Certified-Fresh",78,167,46412041,2012,7.2,95656
"6609",6712,"The Best Man Holiday","R","Comedy",122,"Fresh",71,96,70525195,2013,6.6,15888
"6610",6713,"The Best of Enemies","PG-13","Drama",133,"Rotten",53,77,10205616,2019,6.8,702
"6611",6714,"The Better Angels","PG","Drama",95,"Rotten",45,49,70918,2014,6,1407
"6612",6715,"The BFG","PG","Science Fiction",115,"Certified-Fresh",74,297,55483770,2016,6.7,7165
"6613",6716,"The Big Kahuna","R","Comedy",90,"Certified-Fresh",73,79,3165544,2000,6.6,14565
"6614",6717,"The Big Lebowski","R","Comedy",117,"Certified-Fresh",83,105,18034458,1998,8.1,802617
"6615",6718,"The Big Short","R","Drama",130,"Certified-Fresh",88,322,70259870,2015,7.8,427254
"6616",6719,"The Big Sick","R","Comedy",120,"Certified-Fresh",98,299,42873127,2017,7.5,135294
"6617",6720,"The Big Wedding","R","Comedy",90,"Rotten",7,111,21819348,2013,5.6,50044
"6618",6721,"The Big Year","PG","Comedy",100,"Rotten",42,103,7204138,2011,6.2,45586
"6619",6722,"The Black Stallion Returns","PG","Action",103,"Rotten",20,5,12049108,1983,5.9,2279
"6620",6723,"The Bling Ring","R","Drama",90,"Rotten",59,204,5845732,2013,5.1,1634
"6621",6724,"The Blob","PG","Horror",82,"Fresh",66,32,8247943,1988,6.3,26690
"6622",6725,"The Bodyguard","R","Action",130,"Rotten",33,46,122006740,1992,6.3,134501
"6623",6726,"The Book of Eli","R","Action",112,"Rotten",47,205,94835059,2010,6.8,317863
"6624",6727,"The Book of Henry","PG-13","Drama",100,"Rotten",22,146,4504974,2017,6.5,27629
"6625",6728,"The Book Thief","PG-13","Drama",127,"Rotten",47,149,21488481,2013,7.5,135791
"6626",6729,"The Bookshop","PG","Drama",113,"Rotten",57,106,1588150,2018,6.5,15496
"6627",6730,"The Boss","R","Comedy",99,"Rotten",21,193,63285885,2016,6.4,320
"6628",6731,"The Boss Baby","PG","Comedy",97,"Rotten",53,179,175003033,2017,6.3,126588
"6629",6732,"The Bounce Back","PG-13","Comedy",104,"Fresh",67,6,321910,2016,5.2,704
"6630",6733,"The Bourne Legacy","PG-13","Action",135,"Rotten",55,230,113203870,2012,6.6,302358
"6631",6734,"The Boxer","R","Drama",113,"Certified-Fresh",80,70,5980578,1997,7,20951
"6632",6735,"The Boxtrolls","PG","Comedy",96,"Certified-Fresh",77,172,50837305,2014,6.8,58079
"6633",6737,"The Brady Bunch Movie","PG-13","Comedy",88,"Fresh",62,42,46576136,1995,6.1,22712
"6634",6738,"The Brainwashing of My Dad","NR","Documentary",95,"Rotten",58,12,7028,2016,6.8,1220
"6635",6739,"The Brass Teapot","R","Comedy",101,"Rotten",32,31,6997,2013,6.3,16157
"6636",6740,"The Breadwinner","PG-13","Drama",94,"Certified-Fresh",95,104,313215,2017,7.7,25525
"6637",6741,"The Brink","NR","Documentary",91,"Certified-Fresh",84,101,106057,2019,4.4,10
"6638",6742,"The Bronze","R","Comedy",100,"Rotten",36,99,615816,2016,6.1,12734
"6639",6743,"The Bubble","NR","Drama",118,"Rotten",54,41,157121,2007,5.4,322
"6640",6744,"The 'Burbs","PG","Comedy",103,"Rotten",53,38,36601993,1989,6.8,75641
"6641",6745,"The Bye Bye Man","PG-13","Horror",96,"Rotten",19,89,22395806,2017,4.3,24278
"6642",6746,"The Cabin in the Woods","R","Horror",95,"Certified-Fresh",92,286,42073277,2012,7,415437
"6643",6749,"The Campaign","R","Comedy",85,"Fresh",66,206,86907746,2012,7.5,8
"6644",6750,"The Canyons","R","Drama",95,"Rotten",21,94,56825,2013,3.8,11423
"6645",6752,"The Cartel","NR","Documentary",90,"Rotten",48,29,87763,2010,7.5,206
"6646",6753,"The Case for Christ","PG","Drama",112,"Rotten",59,27,14682684,2017,6.2,9231
"6647",6754,"The Castle","R","Comedy",85,"Fresh",87,39,877621,1999,7.6,16398
"6648",6755,"The Catechism Cataclysm","NR","Comedy",81,"Rotten",47,19,4373,2011,5.6,722
"6649",6756,"The Celestine Prophecy","PG","Action",100,"Rotten",4,23,617236,2006,4.8,3864
